119;2;Messias;82;;M;2705200
121;2;Monteirópolis;82;;M;2705408
123;2;"Munguba (Santana do Mundaú)";82;164;D;2708105
124;2;Murici;82;;M;2705507
126;2;"Olho D'Água Grande";82;;M;2705903
127;2;"Olho D'Água das Flores";82;;M;2705705
128;2;"Olho D'Água de Cima (Arapiraca)";82;30;P;2700300
131;2;Olivença;82;;M;2706000
132;2;"Ouro Branco";82;;M;2706109
134;2;"Palmeira de Fora (Palmeira dos Índios)";82;135;P;2706307
135;2;"Palmeira dos Índios";82;;M;2706307
137;2;Pariconha;82;;M;2706422
138;2;Paripueira;82;;M;2706448
141;2;"Pau Ferro (Arapiraca)";82;30;P;2700300
142;2;"Paulo Jacinto";82;;M;2706604
143;2;Penedo;82;;M;2706703
144;2;Piaçabuçu;82;;M;2706802
146;2;Pindoba;82;;M;2707008
148;2;"Poção (Arapiraca)";82;30;P;2700300
149;2;"Poço da Pedra (Arapiraca)";82;30;P;2700300
150;2;"Poço das Trincheiras";82;;M;2707206
151;2;"Porto Calvo";82;;M;2707305
153;2;"Porto Real do Colégio";82;;M;2707503
155;2;Quebrangulo;82;;M;2707602
156;2;"Riacho do Sertão (Major Isidoro)";82;110;D;2704401
157;2;"Riacho Fundo de Cima (Palmeira dos Índios)";82;135;P;2706307
158;2;"Rio Largo";82;;M;2707701
161;2;"Santa Efigênia (Capela)";82;64;D;2701704
162;2;"Santa Luzia do Norte";82;;M;2707909
163;2;"Santana do Ipanema";82;;M;2708006
165;2;"Santo Antônio (Palmeira dos Índios)";82;135;P;2706307
166;2;"São Brás";82;;M;2708204
167;2;"São José da Laje";82;;M;2708303
169;2;"São Luís do Quitunde";82;;M;2708501
170;2;"São Miguel dos Campos";82;;M;2708600
173;2;"Sapucaia (Arapiraca)";82;30;P;2700300
174;2;"Sapucaia (Atalaia)";82;31;D;2700409
175;2;Satuba;82;;M;2708907
176;2;"Senador Rui Palmeira";82;;M;2708956
178;2;"Serra do São José (Palmeira dos Índios)";82;135;P;2706307
179;2;"Taboleiro do Pinto (Rio Largo)";82;158;P;2707701
180;2;"Taboquinha (Arapiraca)";82;30;P;2700300
182;2;Taquarana;82;;M;2709103
184;2;"Teotônio Vilela";82;;M;2709152
186;2;"União dos Palmares";82;;M;2709301
187;2;"Usina Camaçari (Coruripe)";82;71;P;2702306
188;2;Viçosa;82;;M;2709400
189;2;"Vila Aparecida (Arapiraca)";82;30;P;2700300
190;2;"Vila São Francisco (Arapiraca)";82;30;P;2700300
191;3;Alvarães;97;;M;1300029
194;3;Anamã;97;;M;1300086
195;3;Anori;97;;M;1300102
197;3;"Ariaú (Barreirinha)";97;205;D;1300508
198;3;"Atalaia do Norte";97;;M;1300201
199;3;"Augusto Montenegro (Urucurituba)";92;276;D;1304401
200;3;Autazes;97;;M;1300300
201;3;"Axinim (Borba)";92;210;D;1300805
203;3;"Balbina (Presidente Figueiredo)";97;259;D;1303536
206;3;"Benjamin Constant";97;;M;1300607
207;3;Beruri;97;;M;1300631
209;3;"Boca do Acre";97;;M;1300706
210;3;Borba;92;;M;1300805
212;3;"Cametá (Barreirinha)";97;205;D;1300508
213;3;"Canumã (Borba)";92;210;D;1300805
214;3;Canutama;97;;M;1300904
215;3;Carauari;97;;M;1301001
217;3;"Careiro da Várzea";92;;M;1301159
219;3;Coari;97;;M;1301209
221;3;"Cucuí (São Gabriel da Cachoeira)";97;266;D;1303809
222;3;Eirunepé;97;;M;1301407
223;3;Envira;97;;M;1301506
224;3;"Floriano Peixoto (Boca do Acre)";97;209;D;1300706
226;3;"Freguesia do Andirá (Barreirinha)";97;205;D;1300508
227;3;Guajará;97;;M;1301654
230;3;"Içanã (São Gabriel da Cachoeira)";97;266;D;1303809
231;3;Ipixuna;97;;M;1301803
233;3;Itacoatiara;92;;M;1301902
463;5;"Caiçara (Vitória da Conquista)";77;1116;P;2933307
464;5;"Caimbé (Euclides da Cunha)";75;578;D;2910701
467;5;"Cajuí (Sento Sé)";74;1037;D;2930204
468;5;"Caldas do Jorro (Tucano)";75;1087;P;2931905
470;5;"Caldeirão Grande";74;;M;2905503
471;5;"Caldeiras (Caetité)";77;461;D;2905206
472;5;Camacan;75;;M;2905602
474;5;Camamu;73;;M;2905800
475;5;"Camassandi (Jaguaripe)";75;743;D;2917805
476;5;"Camirim (Morro do Chapéu)";74;851;D;2921708
478;5;"Campo Alegre de Lourdes";74;;M;2905909
479;5;"Campo Formoso";74;;M;2906006
480;5;"Campo Formoso (Presidente Dutra)";74;949;D;2925600
481;5;"Camurugi (Taperoá)";75;1068;D;2931202
482;5;"Canabravinha (Paramirim)";77;901;D;2923605
484;5;Canarana;74;;M;2906204
486;5;Canavieiras;73;;M;2906303
487;5;"Canché (Jeremoabo)";75;751;D;2918100
490;5;Candiba;77;;M;2906600
492;5;"Canoão (Ibititá)";74;640;D;2913101
493;5;Cansanção;75;;M;2906808
495;5;Canudos;75;;M;2906824
496;5;"Canudos (Mulungu do Morro)";74;855;D;2922052
499;5;"Capim Grosso";74;;M;2906873
500;5;"Caraguataí (Jussiape)";77;768;D;2918605
501;5;Caraíbas;77;;M;2906899
502;5;"Caraibuna (Contendas do Sincorá)";77;539;D;2908804
504;5;"Caraiva (Porto Seguro)";73;944;D;2925303
506;5;"Cardeal da Silva";75;;M;2907004
507;5;Carinhanha;77;;M;2907103
508;5;"Caripare (Riachão das Neves)";77;963;D;2926202
509;5;"Carnaíba do Sertão (Juazeiro)";74;759;D;2918407
512;5;"Castelo Novo (Ilhéus)";73;659;D;2913606
514;5;"Catinga do Moura (Jacobina)";74;736;D;2917508
515;5;"Catingal (Manoel Vitorino)";77;810;D;2920403
516;5;Catolândia;77;;M;2907400
518;5;"Catolezinho (Itambé)";77;704;D;2915809
519;5;Catu;71;;M;2907509
520;5;"Catu de Abrantes (Camaçari)";71;473;P;2905701
522;5;"Cavunge (Ipecaetá)";75;667;D;2913804
523;5;Central;77;;M;2907608
525;5;Chorrochó;75;;M;2907707
527;5;"Cinco Rios (São Sebastião do Passe)";71;1027;D;2929503
528;5;Cipó;75;;M;2907905
529;5;Coaraci;73;;M;2908002
531;5;"Colônia (Eunápolis)";73;579;D;2910727
532;5;"Comércio (Conceição do Almeida)";75;534;D;2908309
533;5;"Conceição da Feira";75;;M;2908200
535;5;"Conceição do Coité";75;;M;2908408
536;5;"Conceição do Jacuípe";75;;M;2908507
537;5;Conde;73;;M;2908606
539;5;"Contendas do Sincorá";77;;M;2908804
542;5;"Coquinhos (Anagé)";77;355;D;2901205
544;5;Cordeiros;75;;M;2909000
545;5;Coribe;77;;M;2909109
546;5;"Coronel João Sá";75;;M;2909208
548;5;"Corta Mão (Amargosa)";75;351;D;2901007
549;5;Cotegipe;73;;M;2909406
550;5;"Coutos (Ilhéus)";73;659;D;2913606
552;5;Crisópolis;75;;M;2909604
554;5;Cristópolis;77;;M;2909703
555;5;"Crussaí (Castro Alves)";75;513;D;2907301
557;5;"Cumuruxatiba (Prado)";74;948;D;2925501
558;5;"Cunhangi (Jaguaripe)";75;743;D;2917805
559;5;Curaçá;74;;M;2909901
561;5;"Dário Meira";73;;M;2910008
562;5;"Delfino (Campo Formoso)";74;479;D;2906006
563;5;"Descoberto (Coribe)";77;545;D;2909109
564;5;"Dias Coelho (Morro do Chapéu)";74;851;D;2921708
567;5;"Dom Basílio";77;;M;2910107
568;5;"Dom Macedo Costa";75;;M;2910206
569;5;"Dona Maria (Olindina)";75;885;D;2923100
570;5;"Duas Barras do Morro (Morro do Chapéu)";74;851;D;2921708
572;5;Encruzilhada;77;;M;2910404
573;5;"Engenheiro França (Ubaíra)";75;1089;D;2932101
234;3;Itamarati;97;;M;1301951
236;3;Japurá;97;;M;1302108
237;3;Juruá;97;;M;1302207
239;3;Lábrea;97;;M;1302405
240;3;"Lago Preto (Boa Vista do Ramos)";97;208;D;1300680
243;3;Manaus;92;;M;1302603
244;3;Manicoré;97;;M;1302702
245;3;Maraã;97;;M;1302801
246;3;"Massauari (Boa Vista do Ramos)";97;208;D;1300680
248;3;"Mocambo (Parintins)";92;256;D;1303403
250;3;"Murutinga (Autazes)";97;200;D;1300300
251;3;Nhamundá;92;;M;1303007
252;3;"Nova Olinda do Norte";92;;M;1303106
254;3;"Novo Aripuanã";97;;M;1303304
255;3;"Osório da Fonseca (Maués)";92;247;D;1302900
257;3;Pauini;97;;M;1303502
258;3;"Pedras (Barreirinha)";97;205;D;1300508
261;3;"Rio Preto da Eva";92;;M;1303569
262;3;"Santa Isabel do Rio Negro";97;;M;1303601
263;3;"Santa Rita (São Paulo de Olivença)";97;267;D;1303908
265;3;"São Felipe (São Gabriel da Cachoeira)";97;266;D;1303809
266;3;"São Gabriel da Cachoeira";97;;M;1303809
267;3;"São Paulo de Olivença";97;;M;1303908
268;3;"São Sebastião do Uatumã";92;;M;1303957
271;3;Tapauá;97;;M;1304104
273;3;Tonantins;97;;M;1304237
274;3;Uarini;97;;M;1304260
276;3;Urucurituba;92;;M;1304401
277;3;"Vila Pitinga (Presidente Figueiredo)";97;259;P;1303536
280;4;Amapá;96;;M;1600105
281;4;Amapari;96;;M;1600154
282;4;"Ambé (Macapá)";96;307;P;1600303
283;4;"Aporema (Tartarugalzinho)";96;322;D;1600709
284;4;"Ariri (Macapá)";96;307;P;1600303
286;4;"Boca do Jari (Laranjal do Jari)";96;304;D;1600279
288;4;"Cantanzal (Macapá)";96;307;P;1600303
290;4;"Clevelândia do Norte (Oiapoque)";96;310;D;1600501
291;4;"Corre Água (Macapá)";96;307;P;1600303
292;4;"Cunani (Calçoene)";96;287;D;1600204
294;4;Cutias;96;;M;1600212
296;4;"Ferreira Gomes";96;;M;1600238
297;4;"Fortaleza (Santana)";96;316;D;1600600
298;4;"Gaivota (Macapá)";96;307;P;1600303
300;4;"Igarapé do Lago (Santana)";96;316;D;1600600
301;4;"Ilha de Santana (Santana)";96;316;D;1600600
302;4;"Inajá (Macapá)";96;307;P;1600303
304;4;"Laranjal do Jari";96;;M;1600279
306;4;"Lourenço (Calçoene)";96;287;D;1600204
307;4;Macapá;96;;M;1600303
308;4;Mazagão;96;;M;1600402
311;4;"Paredão (Ferreira Gomes)";96;296;D;1600238
312;4;"Porto Grande";96;;M;1600535
313;4;Pracuúba;96;;M;1600550
315;4;"Santa Maria (Macapá)";96;307;P;1600303
317;4;"São Joaquim do Pacuí (Macapá)";96;307;D;1600303
318;4;"São Sebastião do Livramento (Macapá)";96;307;P;1600303
322;4;Tartarugalzinho;96;;M;1600709
323;4;"Vila Velha (Oiapoque)";96;310;D;1600501
324;4;"Vitória do Jari";96;;M;1600808
325;5;"Abadia (Jandaíra)";75;745;D;2917904
326;5;Abaíra;77;;M;2900108
327;5;Abaré;75;;M;2900207
332;5;"Açu da Torre (Mata de São João)";71;827;D;2921005
333;5;"Açudina (Santa Maria da Vitória)";77;996;D;2928109
335;5;Adustina;75;;M;2900355
336;5;"Afligidos (São Gonçalo dos Campos)";75;1016;D;2929305
337;5;"Afrânio Peixoto (Lençóis)";75;790;D;2919306
338;5;"Água Doce (Ibicuí)";73;626;D;2912301
339;5;"Água Fria";75;;M;2900405
342;5;Alagoinhas;75;;M;2900702
344;5;"Alegre (Condeúba)";77;538;D;2908705
345;5;"Algodão (Ibirataia)";73;636;D;2912905
346;5;"Algodões (Quijingue)";75;955;D;2925907
347;5;Almadina;73;;M;2900900
349;5;"Amado Bahia (Mata de São João)";71;827;D;2921005
350;5;"Amaniú (Sento Sé)";74;1037;D;2930204
351;5;Amargosa;75;;M;2901007
353;5;"América Dourada";74;;M;2901155
355;5;Anagé;77;;M;2901205
357;5;Andorinha;75;;M;2901353
358;5;Angical;77;;M;2901403
361;5;Antas;75;;M;2901601
362;5;"Antônio Cardoso";75;;M;2901700
364;5;Aporá;75;;M;2901908
365;5;Apuarema;75;;M;2901957
366;5;Araçás;75;;M;2902054
368;5;Araci;75;;M;2902104
370;5;"Arapiranga (Rio de Contas)";74;974;D;2926707
371;5;Arataca;73;;M;2902252
373;5;"Areias (Camaçari)";71;473;P;2905701
375;5;"Argoim (Rafael Jambeiro)";75;958;D;2925956
377;5;"Aribice (Euclides da Cunha)";75;578;D;2910701
378;5;"Aritaguá (Ilhéus)";73;659;D;2913606
379;5;"Aurelino Leal";74;;M;2902401
380;5;Baianópolis;77;;M;2902500
381;5;"Baixa do Palmeira (Sapeaçu)";75;1029;D;2929602
384;5;"Baixinha (Ubaíra)";75;1089;D;2932101
385;5;"Baluarte (Pilão Arcado)";74;919;D;2924405
386;5;"Banco Central (Ilhéus)";73;659;D;2913606
388;5;"Bandeira do Almada (Itajuípe)";73;700;D;2915502
389;5;"Bandeira do Colônia (Itapetinga)";77;715;D;2916401
391;5;Banzaê;75;;M;2902658
392;5;"Baraúnas (Seabra)";75;1034;D;2929909
393;5;"Barcelos do Sul (Camamu)";73;474;D;2905800
394;5;Barra;74;;M;2902708
396;5;"Barra do Choça";77;;M;2902906
397;5;"Barra do Jacuípe (Camaçari)";71;473;P;2905701
398;5;"Barra do Mendes";74;;M;2903003
401;5;"Barra do Tarrachil (Chorrochó)";75;525;D;2907707
402;5;"Barracas (Ponto Novo)";74;942;D;2925253
403;5;Barreiras;77;;M;2903201
404;5;"Barro Alto";74;;M;2903235
408;5;"Bastião (Boninal)";75;431;D;2904001
409;5;"Bate Pé (Vitória da Conquista)";77;1116;D;2933307
411;5;"Bela Flor (Catu)";71;519;D;2907509
412;5;"Belém da Cachoeira (Cachoeira)";75;455;D;2904902
413;5;Belmonte;73;;M;2903409
414;5;"Belo Campo";74;;M;2903508
415;5;"Belo Campo (América Dourada)";74;353;D;2901155
417;5;"Bendegó (Canudos)";75;495;D;2906824
418;5;"Bento Simões (Irará)";75;677;D;2914505
420;5;"Boa Espera (Santanópolis)";75;1002;D;2928307
421;5;"Boa Nova";77;;M;2903706
423;5;"Boa Vista do Lagamar (Ibotirama)";77;644;D;2913200
424;5;"Boa Vista do Tupim";75;;M;2903805
425;5;"Boaçu (Jequié)";73;749;D;2918001
426;5;"Boca do Córrego (Belmonte)";73;413;D;2903409
428;5;"Bom Jesus da Serra";74;;M;2903953
430;5;"Bonfim da Feira (Feira de Santana)";75;582;D;2910800
431;5;Boninal;75;;M;2904001
434;5;Botuporã;77;;M;2904209
435;5;"Botuquara (Riacho de Santana)";77;967;D;2926400
436;5;"Brejinho das Ametistas (Caetité)";77;461;D;2905206
438;5;"Brejo Luíza de Brito (Novo Horizonte)";73;879;D;2923035
439;5;"Brejo Novo (Boa Vista do Tupim)";75;424;D;2903805
440;5;Brejões;75;;M;2904308
442;5;"Brotas de Macaúbas";77;;M;2904506
443;5;Brumado;77;;M;2904605
444;5;"Bucuituba (Boquira)";77;433;D;2904100
447;5;"Buranhém (Guaratinga)";73;609;D;2911808
448;5;"Buril (Crisópolis)";75;552;D;2909604
449;5;"Buris de Abrantes (Camaçari)";71;473;P;2905701
450;5;Buritirama;71;;M;2904753
452;5;"Cabaceiras do Paraguaçu";75;;M;2904852
453;5;"Cabrália (Piatã)";77;917;D;2924306
455;5;Cachoeira;75;;M;2904902
456;5;"Cachoeira do Mato (Teixeira de Freitas)";73;1078;D;2931350
459;5;Caetanos;77;;M;2905156
460;5;"Caeté-Açu (Palmeiras)";77;899;D;2923506
461;5;Caetité;77;;M;2905206
2;1;"Assis Brasil";68;;M;1200054
4;1;Bujari;68;;M;1200138
5;1;Capixaba;68;;M;1200179
7;1;Epitaciolândia;68;;M;1200252
9;1;Jordão;68;;M;1200328
11;1;"Manoel Urbano";68;;M;1200344
12;1;"Marechal Thaumaturgo";68;;M;1200351
14;1;"Porto Acre";68;;M;1200807
15;1;"Porto Walter";68;;M;1200393
16;1;"Rio Branco";68;;M;1200401
17;1;"Rodrigues Alves";68;;M;1200427
19;1;"Sena Madureira";68;;M;1200500
20;1;"Senador Guiomard";68;;M;1200450
21;1;Tarauacá;68;;M;1200609
23;2;"Água Branca";82;;M;2700102
24;2;"Alazão (Arapiraca)";82;30;P;2700300
25;2;"Alecrim (Pão de Açúcar)";82;136;D;2706406
28;2;"Anum Novo (Palmeira dos Índios)";82;135;P;2706307
29;2;"Anum Velho (Palmeira dos Índios)";82;135;P;2706307
30;2;Arapiraca;82;;M;2700300
33;2;"Baixa do Capim (Arapiraca)";82;30;P;2700300
35;2;"Bananeiras (Arapiraca)";82;30;P;2700300
36;2;"Barra de Santo Antônio";82;;M;2700508
37;2;"Barra de São Miguel";82;;M;2700607
38;2;"Barra do Bonifácio (Palmeira dos Índios)";82;135;P;2706307
41;2;"Batingas (Arapiraca)";82;30;P;2700300
42;2;Belém;82;;M;2700805
43;2;"Belo Monte";82;;M;2700904
44;2;"Boa Sorte (Palmeira dos Índios)";82;135;P;2706307
45;2;"Boa Vista (Arapiraca)";82;30;P;2700300
48;2;"Bom Jardim (Arapiraca)";82;30;P;2700300
49;2;"Bonifácio (Palmeira dos Índios)";82;135;P;2706307
50;2;Branquinha;82;;M;2701100
51;2;Cacimbinhas;82;;M;2701209
52;2;"Cajarana (Arapiraca)";82;30;P;2700300
55;2;"Camadanta (Arapiraca)";82;30;P;2700300
56;2;Campestre;82;;M;2701357
57;2;"Campo Alegre";82;;M;2701407
58;2;"Campo Grande";82;;M;2701506
59;2;"Canaã (Arapiraca)";82;30;P;2700300
60;2;"Canafístula (Palmeira dos Índios)";82;135;D;2706307
62;2;"Canastra (Ibateguara)";82;85;D;2703007
64;2;Capela;82;;M;2701704
66;2;"Carrasco (Arapiraca)";82;30;P;2700300
68;2;"Coité do Nóia";82;;M;2702009
69;2;"Colônia Leopoldina";82;;M;2702108
71;2;Coruripe;82;;M;2702306
72;2;"Coruripe da Cal (Palmeira dos Índios)";82;135;P;2706307
73;2;Craíbas;82;;M;2702355
75;2;"Dois Riachos";82;;M;2702504
76;2;"Entremontes (Piranhas)";82;147;D;2707107
77;2;"Estrela de Alagoas";82;;M;2702553
79;2;"Feliz Deserto";82;;M;2702702
81;2;Flexeiras;82;;M;2702801
85;2;Ibateguara;82;;M;2703007
86;2;Igaci;82;;M;2703106
88;2;Inhapi;82;;M;2703304
89;2;"Jacaré dos Homens";82;;M;2703403
91;2;Japaratinga;82;;M;2703601
92;2;Jaramataia;82;;M;2703700
93;2;"Jenipapo (Arapiraca)";82;30;P;2700300
96;2;Junqueiro;82;;M;2704005
97;2;"Lagoa da Areia (Palmeira dos Índios)";82;135;P;2706307
100;2;"Lagoa Dantas (Palmeira dos Índios)";82;135;P;2706307
101;2;"Lagoa do Caldeirão (Palmeira dos Índios)";82;135;P;2706307
102;2;"Lagoa do Canto (Palmeira dos Índios)";82;135;P;2706307
104;2;"Lagoa do Rancho (Arapiraca)";82;30;P;2700300
105;2;"Lagoa do Rancho (Palmeira dos Índios)";82;135;P;2706307
106;2;"Lajes do Caldeirão (Palmeira dos Índios)";82;135;P;2706307
109;2;Maceió;82;;M;2704302
110;2;"Major Isidoro";82;;M;2704401
111;2;"Mar Vermelho";82;;M;2704906
113;2;Maravilha;82;;M;2704609
114;2;"Marechal Deodoro";82;;M;2704708
116;2;"Massaranduba (Arapiraca)";82;30;P;2700300
117;2;"Mata Grande";82;;M;2705002
918;5;"Piçarrão (Sento Sé)";74;1037;D;2930204
921;5;Pindaí;77;;M;2924504
922;5;Pindobaçu;74;;M;2924603
923;5;"Pinhões (Juazeiro)";74;759;D;2918407
925;5;"Piragi (Itamaraju)";73;702;D;2915601
926;5;"Piraí do Norte";73;;M;2924678
927;5;"Pirajá (Itamaraju)";73;702;D;2915601
929;5;"Piri (Sento Sé)";74;1037;D;2930204
930;5;Piripá;77;;M;2924702
932;5;"Pituba (Gentio do Ouro)";75;597;D;2911303
934;5;Planalto;77;;M;2925006
936;5;"Poço de Fora (Curaçá)";74;559;D;2909901
938;5;"Poços (Remanso)";73;960;D;2926004
939;5;Pojuca;71;;M;2925204
940;5;"Polo Petroquímico de Camaçari (Camaçari)";71;473;P;2905701
941;5;"Ponta da Areia (Caravelas)";75;505;D;2906907
942;5;"Ponto Novo";74;;M;2925253
945;5;"Posto da Mata (Nova Viçosa)";73;877;P;2923001
946;5;Potiraguá;73;;M;2925402
947;5;"Poxim do Sul (Canavieiras)";73;486;D;2906303
948;5;Prado;74;;M;2925501
950;5;"Presidente Jânio Quadros";77;;M;2925709
951;5;"Presidente Tancredo Neves";77;;M;2925758
952;5;"Prevenido (América Dourada)";74;353;D;2901155
955;5;Quijingue;75;;M;2925907
956;5;"Quixabá (Morpará)";77;847;D;2921609
957;5;Quixabeira;74;;M;2925931
958;5;"Rafael Jambeiro";75;;M;2925956
959;5;"Recife (Jussara)";74;766;D;2918506
962;5;Retirolândia;75;;M;2926103
964;5;"Riachão do Jacuípe";75;;M;2926301
965;5;"Riachão do Utinga (Utinga)";75;1100;D;2932804
967;5;"Riacho de Santana";77;;M;2926400
968;5;"Riacho Seco (Curaçá)";74;559;D;2909901
969;5;"Ribeira do Amparo";73;;M;2926509
971;5;"Ribeirão do Largo";77;;M;2926657
972;5;"Ribeirão do Salto (Itarantim)";75;723;D;2916807
973;5;"Rio da Dona (Conceição do Almeida)";75;534;D;2908309
974;5;"Rio de Contas";74;;M;2926707
977;5;"Rio do Meio (Itororó)";73;729;D;2917102
979;5;"Rio Fundo (Terra Nova)";73;1082;D;2931707
980;5;"Rio Real";75;;M;2927002
981;5;Rodelas;74;;M;2927101
983;5;"Saldanha (Pilão Arcado)";74;919;D;2924405
985;5;"Salinas da Margarida";75;;M;2927309
986;5;"Salobrinho (Ilhéus)";73;659;P;2913606
989;5;"Sambaíba (Itapicuru)";73;716;D;2916500
990;5;"Santa Bárbara";75;;M;2927507
991;5;"Santa Brígida";75;;M;2927606
993;5;"Santa Cruz da Vitória";73;;M;2927804
994;5;"Santa Inês";73;;M;2927903
995;5;"Santa Luzia";73;;M;2928059
996;5;"Santa Maria da Vitória";77;;M;2928109
998;5;"Santa Terezinha";75;;M;2928505
1002;5;Santanópolis;75;;M;2928307
1003;5;"Santiago do Iguapé (Cachoeira)";75;455;D;2904902
1005;5;"Santo Antônio de Barcelona (Caravelas)";75;505;D;2906907
1006;5;"Santo Antônio de Jesus";75;;M;2928703
1008;5;"Santo Inácio (Gentio do Ouro)";75;597;D;2911303
1009;5;"São Desidério";77;;M;2928901
1010;5;"São Domingos";75;;M;2928950
1011;5;"São Felipe";75;;M;2929107
1013;5;"São Félix do Coribe";75;;M;2929057
1015;5;"São Gabriel";74;;M;2929255
1016;5;"São Gonçalo dos Campos";75;;M;2929305
1018;5;"São João da Vitória (Vitória da Conquista)";77;1116;P;2933307
1019;5;"São José da Vitória";73;;M;2929354
1020;5;"São José do Colônia (Itambé)";77;704;D;2915809
1022;5;"São José do Prado (Vereda)";73;1114;D;2933257
1023;5;"São José do Rio Grande (Riachão das Neves)";77;963;D;2926202
1024;5;"São Miguel das Matas";75;;M;2929404
1025;5;"São Paulinho (Itamaraju)";73;702;D;2915601
1027;5;"São Sebastião do Passe";71;;M;2929503
1028;5;"São Timóteo (Livramento de Nossa Senhora)";77;793;D;2919504
1029;5;Sapeaçu;75;;M;2929602
1031;5;Saubara;74;;M;2929750
1032;5;"Saudável (Brotas de Macaúbas)";77;442;D;2905406
1033;5;Saúde;74;;M;2929800
1035;5;"Sebastião Laranjeiras";77;;M;2930006
1036;5;"Senhor do Bonfim";74;;M;2930105
1037;5;"Sento Sé";74;;M;2930204
1038;5;"Sergi (São Gonçalo dos Campos)";75;1016;D;2929305
1041;5;"Serra Dourada";77;;M;2930303
1043;5;"Serra Grande (Valença)";75;1102;D;2932903
1045;5;Serrinha;75;;M;2930501
1046;5;Serrolândia;74;;M;2930600
1048;5;"Sítio da Baraúna (Andorinha)";75;357;D;2901353
1049;5;"Sítio do Mato";77;;M;2930758
1050;5;"Sítio do Meio (Castro Alves)";75;513;D;2907301
1051;5;"Sítio do Quinto";75;;M;2930766
1053;5;"Sítio Novo (Catu)";71;519;D;2907509
1054;5;"Soares (América Dourada)";74;353;D;2901155
1056;5;"Souto Soares";75;;M;2930808
1057;5;"Subaúma (Entre Rios)";75;575;D;2910503
1059;5;"Tabocas do Brejo Velho";77;;M;2930907
1060;5;"Taboleiro do Castro (Varzedo)";75;1110;D;2933174
1061;5;"Taboquinhas (Itacaré)";73;684;D;2914901
1062;5;"Taguá (Cotegipe)";73;549;D;2909406
1065;5;"Tanque Novo";77;;M;2931053
1066;5;Tanquinho;74;;M;2931103
1067;5;"Tanquinho do Poço (Andorinha)";75;357;D;2901353
1069;5;"Tapiraípe (Ruy Barbosa)";75;982;D;2927200
1070;5;"Tapirama (Gongogi)";73;600;D;2911501
1071;5;Tapiramutá;74;;M;2931301
1073;5;"Tapúia (Camamu)";73;474;D;2905800
1074;5;"Taquarendi (Mirangaba)";74;839;D;2921401
1076;5;"Tartaruga (Milagres)";75;833;D;2921302
1079;5;"Teodoro Sampaio";75;;M;2931400
1080;5;Teofilândia;75;;M;2931509
1082;5;"Terra Nova";73;;M;2931707
1083;5;"Tijuaçú (Senhor do Bonfim)";74;1036;D;2930105
1084;5;"Tiquaruçu (Feira de Santana)";75;582;D;2910800
1085;5;Tremedal;75;;M;2931806
1086;5;"Triunfo do Sincorá (Barra da Estiva)";73;395;D;2902807
1088;5;Uauá;74;;M;2932002
1089;5;Ubaíra;75;;M;2932101
1091;5;Ubatã;73;;M;2932309
1093;5;"Ubiraitá (Andaraí)";75;356;D;2901304
1094;5;Uibaí;74;;M;2932408
1096;5;"Umbuzeiro (Olindina)";75;885;D;2923100
1098;5;Urandi;77;;M;2932606
1099;5;Uruçuca;73;;M;2932705
1102;5;Valença;75;;M;2932903
1104;5;"Várzea da Roça";74;;M;2933059
1105;5;"Várzea do Caldas (Seabra)";75;1034;D;2929909
1106;5;"Várzea do Cerco (Mulungu do Morro)";74;855;D;2922052
1108;5;"Várzea Nova";74;;M;2933158
1109;5;"Várzeas (Baianópolis)";77;380;D;2902500
1112;5;"Ventura (Morro do Chapéu)";74;851;D;2921708
1113;5;"Vera Cruz";75;;M;2933208
1115;5;"Vila do Café (Encruzilhada)";77;572;D;2910404
1116;5;"Vitória da Conquista";77;;M;2933307
1117;5;"Volta Grande (Tapiramutá)";74;1071;D;2931301
1118;5;Wagner;71;;M;2933406
1120;5;"Wenceslau Guimarães";73;;M;2933505
1121;5;Xique-Xique;74;;M;2933604
1122;6;Abaiara;88;;M;2300101
1125;6;Acaraú;88;;M;2300200
1126;6;Acopiara;88;;M;2300309
1127;6;"Adrianópolis (Granja)";85;1362;D;2304707
1128;6;"Água Verde (Guaiúba)";85;1365;D;2304954
1129;6;"Aguaí (Itapajé)";85;1419;D;2306306
1132;6;"Alagoinha (Araripe)";88;1169;D;2301307
1133;6;"Alagoinha (Paraipaba)";85;1578;D;2310258
1134;6;Alcântaras;88;;M;2300507
1137;6;Altaneira;88;;M;2300606
1139;6;"Amanaiara (Reriutaba)";88;1644;D;2311702
1140;6;"Amanari (Maranguape)";85;1488;D;2307700
1141;6;"Amaniutuba (Lavras da Mangabeira)";88;1468;D;2307502
1143;6;"Amaro (Assaré)";88;1180;D;2301604
1146;6;"Anauá (Mauriti)";88;1500;D;2308104
1147;6;"Aningás (Horizonte)";85;1377;D;2305233
1148;6;"Anjinhos (Santana do Cariri)";88;1667;D;2312106
1149;6;"Antonina do Norte";88;;M;2300804
1151;6;"Antônio Diogo (Redenção)";85;1643;D;2311603
1152;6;"Antônio Marques (Maranguape)";85;1488;D;2307700
1154;6;Apuiarés;85;;M;2300903
1155;6;"Aquinópolis (Jaguaribe)";88;1434;D;2306900
1157;6;"Araçás (Paracuru)";88;1577;D;2310209
1158;6;Aracati;88;;M;2301109
1159;6;"Aracatiaçu (Sobral)";88;1722;D;2312908
1162;6;"Arajara (Barbalha)";88;1190;D;2301901
